date,region,confirm
2020-09-14,nove_zamky,1
2020-09-15,nove_zamky,3
2020-09-16,nove_zamky,0
2020-09-17,nove_zamky,7
2020-09-18,nove_zamky,5
2020-09-19,nove_zamky,5
2020-09-20,nove_zamky,1
2020-09-21,nove_zamky,0
2020-09-22,nove_zamky,1
2020-09-23,nove_zamky,1
2020-09-24,nove_zamky,19
2020-09-25,nove_zamky,40
2020-09-26,nove_zamky,20
2020-09-27,nove_zamky,3
2020-09-28,nove_zamky,8
2020-09-29,nove_zamky,17
2020-09-30,nove_zamky,28
2020-10-01,nove_zamky,40
2020-10-02,nove_zamky,43
2020-10-03,nove_zamky,24
2020-10-04,nove_zamky,11
2020-10-05,nove_zamky,2
2020-10-06,nove_zamky,8
2020-10-07,nove_zamky,9
2020-10-08,nove_zamky,14
2020-10-09,nove_zamky,32
2020-10-10,nove_zamky,13
2020-10-11,nove_zamky,2
2020-10-12,nove_zamky,7
2020-10-13,nove_zamky,4
2020-10-14,nove_zamky,25
2020-10-15,nove_zamky,20
2020-10-16,nove_zamky,8
2020-10-17,nove_zamky,11
2020-10-18,nove_zamky,2
2020-10-19,nove_zamky,13
2020-10-20,nove_zamky,22
2020-10-21,nove_zamky,8
2020-10-22,nove_zamky,19
2020-10-23,nove_zamky,27
2020-10-24,nove_zamky,16
2020-10-25,nove_zamky,4
2020-10-26,nove_zamky,12
2020-10-27,nove_zamky,12
2020-10-28,nove_zamky,58
2020-10-29,nove_zamky,36
2020-10-30,nove_zamky,37
2020-08-10,partizanske,1
2020-08-11,partizanske,0
2020-08-12,partizanske,1
2020-08-13,partizanske,0
2020-08-14,partizanske,0
2020-08-15,partizanske,0
2020-08-16,partizanske,0
2020-08-17,partizanske,0
2020-08-18,partizanske,0
2020-08-19,partizanske,0
2020-08-20,partizanske,0
2020-08-21,partizanske,0
2020-08-22,partizanske,0
2020-08-23,partizanske,0
2020-08-24,partizanske,0
2020-08-25,partizanske,1
2020-08-26,partizanske,0
2020-08-27,partizanske,0
2020-08-28,partizanske,0
2020-08-29,partizanske,0
2020-08-30,partizanske,0
2020-08-31,partizanske,1
2020-09-01,partizanske,0
2020-09-02,partizanske,0
2020-09-03,partizanske,2
2020-09-04,partizanske,0
2020-09-05,partizanske,0
2020-09-06,partizanske,0
2020-09-07,partizanske,0
2020-09-08,partizanske,1
2020-09-09,partizanske,1
2020-09-10,partizanske,1
2020-09-11,partizanske,1
2020-09-12,partizanske,0
2020-09-13,partizanske,2
2020-09-14,partizanske,1
2020-09-15,partizanske,4
2020-09-16,partizanske,1
2020-09-17,partizanske,1
2020-09-18,partizanske,8
2020-09-19,partizanske,1
2020-09-20,partizanske,1
2020-09-21,partizanske,0
2020-09-22,partizanske,0
2020-09-23,partizanske,2
2020-09-24,partizanske,3
2020-09-25,partizanske,4
2020-09-26,partizanske,1
2020-09-27,partizanske,0
2020-09-28,partizanske,0
2020-09-29,partizanske,1
2020-09-30,partizanske,3
2020-10-01,partizanske,1
2020-10-02,partizanske,0
2020-10-03,partizanske,1
2020-10-04,partizanske,2
2020-10-05,partizanske,0
2020-10-06,partizanske,3
2020-10-07,partizanske,3
2020-10-08,partizanske,7
2020-10-09,partizanske,8
2020-10-10,partizanske,5
2020-10-11,partizanske,4
2020-10-12,partizanske,2
2020-10-13,partizanske,4
2020-10-14,partizanske,8
2020-10-15,partizanske,10
2020-10-16,partizanske,9
2020-10-17,partizanske,9
2020-10-18,partizanske,17
2020-10-19,partizanske,4
2020-10-20,partizanske,6
2020-10-21,partizanske,12
2020-10-22,partizanske,18
2020-10-23,partizanske,14
2020-10-24,partizanske,54
2020-10-25,partizanske,14
2020-10-26,partizanske,16
2020-10-27,partizanske,19
2020-10-28,partizanske,11
2020-10-29,partizanske,29
2020-10-30,partizanske,19
2020-08-10,pezinok,0
2020-08-11,pezinok,0
2020-08-12,pezinok,2
2020-08-13,pezinok,1
2020-08-14,pezinok,1
2020-08-15,pezinok,1
2020-08-16,pezinok,0
2020-08-17,pezinok,0
2020-08-18,pezinok,2
2020-08-19,pezinok,2
2020-08-20,pezinok,1
2020-08-21,pezinok,3
2020-08-22,pezinok,0
2020-08-23,pezinok,0
2020-08-24,pezinok,1
2020-08-25,pezinok,1
2020-08-26,pezinok,2
2020-08-27,pezinok,0
2020-08-28,pezinok,2
2020-08-29,pezinok,0
2020-08-30,pezinok,0
2020-08-31,pezinok,0
2020-09-01,pezinok,1
2020-09-02,pezinok,0
2020-09-03,pezinok,2
2020-09-04,pezinok,6
2020-09-05,pezinok,0
2020-09-06,pezinok,0
2020-09-07,pezinok,2
2020-09-08,pezinok,4
2020-09-09,pezinok,1
2020-09-10,pezinok,4
2020-09-11,pezinok,2
2020-09-12,pezinok,1
2020-09-13,pezinok,0
2020-09-14,pezinok,0
2020-09-15,pezinok,0
2020-09-16,pezinok,3
2020-09-17,pezinok,1
2020-09-18,pezinok,1
2020-09-19,pezinok,1
2020-09-20,pezinok,0
2020-09-21,pezinok,2
2020-09-22,pezinok,0
2020-09-23,pezinok,1
2020-09-24,pezinok,6
2020-09-25,pezinok,3
2020-09-26,pezinok,2
2020-09-27,pezinok,3
2020-09-28,pezinok,9
2020-09-29,pezinok,8
2020-09-30,pezinok,12
2020-10-01,pezinok,1
2020-10-02,pezinok,2
2020-10-03,pezinok,6
2020-10-04,pezinok,3
2020-10-05,pezinok,2
2020-10-06,pezinok,5
2020-10-07,pezinok,3
2020-10-08,pezinok,6
2020-10-09,pezinok,12
2020-10-10,pezinok,5
2020-10-11,pezinok,2
2020-10-12,pezinok,3
2020-10-13,pezinok,8
2020-10-14,pezinok,16
2020-10-15,pezinok,23
2020-10-16,pezinok,14
2020-10-17,pezinok,14
2020-10-18,pezinok,15
2020-10-19,pezinok,25
2020-10-20,pezinok,29
2020-10-21,pezinok,4
2020-10-22,pezinok,17
2020-10-23,pezinok,15
2020-10-24,pezinok,33
2020-10-25,pezinok,20
2020-10-26,pezinok,17
2020-10-27,pezinok,29
2020-10-28,pezinok,17
2020-10-29,pezinok,22
2020-10-30,pezinok,10
2020-08-10,piestany,0
2020-08-11,piestany,0
2020-08-12,piestany,0
2020-08-13,piestany,0
2020-08-14,piestany,0
2020-08-15,piestany,0
2020-08-16,piestany,0
2020-08-17,piestany,0
2020-08-18,piestany,0
2020-08-19,piestany,1
2020-08-20,piestany,0
2020-08-21,piestany,0
2020-08-22,piestany,2
2020-08-23,piestany,2
2020-08-24,piestany,0
2020-08-25,piestany,0
2020-08-26,piestany,0
2020-08-27,piestany,1
2020-08-28,piestany,2
2020-08-29,piestany,0
2020-08-30,piestany,0
2020-08-31,piestany,1
2020-09-01,piestany,0
2020-09-02,piestany,1
2020-09-03,piestany,1
2020-09-04,piestany,0
2020-09-05,piestany,1
2020-09-06,piestany,0
2020-09-07,piestany,0
2020-09-08,piestany,0
2020-09-09,piestany,1
2020-09-10,piestany,0
2020-09-11,piestany,0
2020-09-12,piestany,0
2020-09-13,piestany,0
2020-09-14,piestany,1
2020-09-15,piestany,2
2020-09-16,piestany,1
2020-09-17,piestany,5
2020-09-18,piestany,1
2020-09-19,piestany,1
2020-09-20,piestany,0
2020-09-21,piestany,2
2020-09-22,piestany,1
2020-09-23,piestany,4
2020-09-24,piestany,0
2020-09-25,piestany,2
2020-09-26,piestany,0
2020-09-27,piestany,0
2020-09-28,piestany,3
2020-09-29,piestany,2
2020-09-30,piestany,3
2020-10-01,piestany,6
2020-10-02,piestany,3
2020-10-03,piestany,3
2020-10-04,piestany,1
2020-10-05,piestany,4
2020-10-06,piestany,19
2020-10-07,piestany,2
2020-10-08,piestany,9
2020-10-09,piestany,6
2020-10-10,piestany,8
2020-10-11,piestany,2
2020-10-12,piestany,8
2020-10-13,piestany,10
2020-10-14,piestany,10
2020-10-15,piestany,6
2020-10-16,piestany,13
2020-10-17,piestany,0
2020-10-18,piestany,9
2020-10-19,piestany,6
2020-10-20,piestany,13
2020-10-21,piestany,11
2020-10-22,piestany,19
2020-10-23,piestany,20
2020-10-24,piestany,3
2020-10-25,piestany,3
2020-10-26,piestany,19
2020-10-27,piestany,30
2020-10-28,piestany,23
2020-10-29,piestany,14
2020-10-30,piestany,28
2020-08-10,pilot,0
2020-08-11,pilot,0
2020-08-12,pilot,2
2020-08-13,pilot,0
2020-08-14,pilot,0
2020-08-15,pilot,0
2020-08-16,pilot,0
2020-08-17,pilot,0
2020-08-18,pilot,1
2020-08-19,pilot,1
2020-08-20,pilot,1
2020-08-21,pilot,3
2020-08-22,pilot,0
2020-08-23,pilot,1
2020-08-24,pilot,2
2020-08-25,pilot,0
2020-08-26,pilot,4
2020-08-27,pilot,5
2020-08-28,pilot,2
2020-08-29,pilot,0
2020-08-30,pilot,1
2020-08-31,pilot,3
2020-09-01,pilot,1
2020-09-02,pilot,9
2020-09-03,pilot,5
2020-09-04,pilot,24
2020-09-05,pilot,1
2020-09-06,pilot,0
2020-09-07,pilot,6
2020-09-08,pilot,17
2020-09-09,pilot,10
2020-09-10,pilot,19
2020-09-11,pilot,13
2020-09-12,pilot,1
2020-09-13,pilot,6
2020-09-14,pilot,25
2020-09-15,pilot,3
2020-09-16,pilot,23
2020-09-17,pilot,18
2020-09-18,pilot,61
2020-09-19,pilot,2
2020-09-20,pilot,1
2020-09-21,pilot,19
2020-09-22,pilot,47
2020-09-23,pilot,52
2020-09-24,pilot,85
2020-09-25,pilot,75
2020-09-26,pilot,86
2020-09-27,pilot,88
2020-09-28,pilot,35
2020-09-29,pilot,73
2020-09-30,pilot,172
2020-10-01,pilot,146
2020-10-02,pilot,104
2020-10-03,pilot,142
2020-10-04,pilot,40
2020-10-05,pilot,47
2020-10-06,pilot,138
2020-10-07,pilot,163
2020-10-08,pilot,191
2020-10-09,pilot,459
2020-10-10,pilot,137
2020-10-11,pilot,89
2020-10-12,pilot,82
2020-10-13,pilot,299
2020-10-14,pilot,409
2020-10-15,pilot,351
2020-10-16,pilot,414
2020-10-17,pilot,282
2020-10-18,pilot,81
2020-10-19,pilot,69
2020-10-20,pilot,221
2020-10-21,pilot,250
2020-10-22,pilot,294
2020-08-10,poltar,0
2020-08-11,poltar,0
2020-08-12,poltar,0
2020-08-13,poltar,0
2020-08-14,poltar,0
2020-08-15,poltar,0
2020-08-16,poltar,0
2020-08-17,poltar,0
2020-08-18,poltar,0
2020-08-19,poltar,0
2020-08-20,poltar,0
2020-08-21,poltar,0
2020-08-22,poltar,0
2020-08-23,poltar,0
2020-08-24,poltar,0
2020-08-25,poltar,0
2020-08-26,poltar,0
2020-08-27,poltar,0
2020-08-28,poltar,0
2020-08-29,poltar,0
2020-08-30,poltar,0
2020-08-31,poltar,0
2020-09-01,poltar,0
2020-09-02,poltar,0
2020-09-03,poltar,0
2020-09-04,poltar,0
2020-09-05,poltar,0
2020-09-06,poltar,0
2020-09-07,poltar,0
2020-09-08,poltar,0
2020-09-09,poltar,0
2020-09-10,poltar,0
2020-09-11,poltar,0
2020-09-12,poltar,0
2020-09-13,poltar,0
2020-09-14,poltar,0
2020-09-15,poltar,0
2020-09-16,poltar,0
2020-09-17,poltar,0
2020-09-18,poltar,0
2020-09-19,poltar,0
2020-09-20,poltar,0
2020-09-21,poltar,0
2020-09-22,poltar,0
2020-09-23,poltar,0
2020-09-24,poltar,0
2020-09-25,poltar,0
2020-09-26,poltar,0
2020-09-27,poltar,0
2020-09-28,poltar,0
2020-09-29,poltar,0
2020-09-30,poltar,0
2020-10-01,poltar,0
2020-10-02,poltar,1
2020-10-03,poltar,0
2020-10-04,poltar,0
2020-10-05,poltar,0
2020-10-06,poltar,0
2020-10-07,poltar,1
2020-10-08,poltar,7
2020-10-09,poltar,0
2020-10-10,poltar,1
2020-10-11,poltar,1
2020-10-12,poltar,0
2020-10-13,poltar,5
2020-10-14,poltar,3
2020-10-15,poltar,4
2020-10-16,poltar,3
2020-10-17,poltar,1
2020-10-18,poltar,0
2020-10-19,poltar,0
2020-10-20,poltar,4
2020-10-21,poltar,2
2020-10-22,poltar,9
2020-10-23,poltar,3
2020-10-24,poltar,10
2020-10-25,poltar,0
2020-10-26,poltar,1
2020-10-27,poltar,16
2020-10-28,poltar,9
2020-10-29,poltar,68
2020-10-30,poltar,0
2020-08-10,poprad,0
2020-08-11,poprad,0
2020-08-12,poprad,0
2020-08-13,poprad,0
2020-08-14,poprad,0
2020-08-15,poprad,2
2020-08-16,poprad,0
2020-08-17,poprad,0
2020-08-18,poprad,0
2020-08-19,poprad,0
2020-08-20,poprad,0
2020-08-21,poprad,2
2020-08-22,poprad,0
2020-08-23,poprad,0
2020-08-24,poprad,0
2020-08-25,poprad,0
2020-08-26,poprad,6
2020-08-27,poprad,1
2020-08-28,poprad,0
2020-08-29,poprad,0
2020-08-30,poprad,0
2020-08-31,poprad,0
2020-09-01,poprad,2
2020-09-02,poprad,1
2020-09-03,poprad,0
2020-09-04,poprad,3
2020-09-05,poprad,0
2020-09-06,poprad,0
2020-09-07,poprad,0
2020-09-08,poprad,2
2020-09-09,poprad,0
2020-09-10,poprad,1
2020-09-11,poprad,0
2020-09-12,poprad,0
2020-09-13,poprad,0
2020-09-14,poprad,0
2020-09-15,poprad,2
2020-09-16,poprad,3
2020-09-17,poprad,3
2020-09-18,poprad,9
2020-09-19,poprad,5
2020-09-20,poprad,0
2020-09-21,poprad,2
2020-09-22,poprad,3
2020-09-23,poprad,11
2020-09-24,poprad,6
2020-09-25,poprad,12
2020-09-26,poprad,9
2020-09-27,poprad,4
2020-09-28,poprad,4
2020-09-29,poprad,14
2020-09-30,poprad,21
2020-10-01,poprad,7
2020-10-02,poprad,17
2020-10-03,poprad,14
2020-10-04,poprad,2
2020-10-05,poprad,0
2020-10-06,poprad,14
2020-10-07,poprad,23
2020-10-08,poprad,18
2020-10-09,poprad,22
2020-10-10,poprad,11
2020-10-11,poprad,2
2020-10-12,poprad,9
2020-10-13,poprad,38
2020-10-14,poprad,59
2020-10-15,poprad,31
2020-10-16,poprad,36
2020-10-17,poprad,42
2020-10-18,poprad,4
2020-10-19,poprad,9
2020-10-20,poprad,58
2020-10-21,poprad,36
2020-10-22,poprad,43
2020-10-23,poprad,40
2020-10-24,poprad,33
2020-10-25,poprad,51
2020-10-26,poprad,16
2020-10-27,poprad,78
2020-10-28,poprad,64
2020-10-29,poprad,76
2020-10-30,poprad,67
2020-08-10,povazska_bystrica,0
2020-08-11,povazska_bystrica,0
2020-08-12,povazska_bystrica,0
2020-08-13,povazska_bystrica,1
2020-08-14,povazska_bystrica,0
2020-08-15,povazska_bystrica,0
2020-08-16,povazska_bystrica,0
2020-08-17,povazska_bystrica,0
2020-08-18,povazska_bystrica,0
2020-08-19,povazska_bystrica,0
2020-08-20,povazska_bystrica,0
2020-08-21,povazska_bystrica,0
2020-08-22,povazska_bystrica,1
2020-08-23,povazska_bystrica,1
2020-08-24,povazska_bystrica,0
2020-08-25,povazska_bystrica,0
2020-08-26,povazska_bystrica,1
2020-08-27,povazska_bystrica,0
2020-08-28,povazska_bystrica,2
2020-08-29,povazska_bystrica,1
2020-08-30,povazska_bystrica,0
2020-08-31,povazska_bystrica,4
2020-09-01,povazska_bystrica,0
2020-09-02,povazska_bystrica,1
2020-09-03,povazska_bystrica,1
2020-09-04,povazska_bystrica,1
2020-09-05,povazska_bystrica,0
2020-09-06,povazska_bystrica,0
2020-09-07,povazska_bystrica,1
2020-09-08,povazska_bystrica,1
2020-09-09,povazska_bystrica,2
2020-09-10,povazska_bystrica,0
2020-09-11,povazska_bystrica,5
2020-09-12,povazska_bystrica,1
2020-09-13,povazska_bystrica,1
2020-09-14,povazska_bystrica,0
2020-09-15,povazska_bystrica,1
2020-09-16,povazska_bystrica,0
2020-09-17,povazska_bystrica,0
2020-09-18,povazska_bystrica,3
2020-09-19,povazska_bystrica,0
2020-09-20,povazska_bystrica,1
2020-09-21,povazska_bystrica,0
2020-09-22,povazska_bystrica,3
2020-09-23,povazska_bystrica,4
2020-09-24,povazska_bystrica,1
2020-09-25,povazska_bystrica,0
2020-09-26,povazska_bystrica,8
2020-09-27,povazska_bystrica,1
2020-09-28,povazska_bystrica,0
2020-09-29,povazska_bystrica,4
2020-09-30,povazska_bystrica,0
2020-10-01,povazska_bystrica,3
2020-10-02,povazska_bystrica,0
2020-10-03,povazska_bystrica,14
2020-10-04,povazska_bystrica,1
2020-10-05,povazska_bystrica,0
2020-10-06,povazska_bystrica,4
2020-10-07,povazska_bystrica,15
2020-10-08,povazska_bystrica,5
2020-10-09,povazska_bystrica,22
2020-10-10,povazska_bystrica,32
2020-10-11,povazska_bystrica,6
2020-10-12,povazska_bystrica,15
2020-10-13,povazska_bystrica,6
2020-10-14,povazska_bystrica,4
2020-10-15,povazska_bystrica,53
2020-10-16,povazska_bystrica,24
2020-10-17,povazska_bystrica,22
2020-10-18,povazska_bystrica,12
2020-10-19,povazska_bystrica,1
2020-10-20,povazska_bystrica,20
2020-10-21,povazska_bystrica,13
2020-10-22,povazska_bystrica,30
2020-10-23,povazska_bystrica,17
2020-10-24,povazska_bystrica,42
2020-10-25,povazska_bystrica,3
2020-10-26,povazska_bystrica,8
2020-10-27,povazska_bystrica,34
2020-10-28,povazska_bystrica,12
2020-10-29,povazska_bystrica,98
2020-10-30,povazska_bystrica,36
2020-08-10,presov,0
2020-08-11,presov,2
2020-08-12,presov,3
2020-08-13,presov,0
2020-08-14,presov,4
2020-08-15,presov,3
2020-08-16,presov,0
2020-08-17,presov,0
2020-08-18,presov,5
2020-08-19,presov,4
2020-08-20,presov,5
2020-08-21,presov,2
2020-08-22,presov,1
2020-08-23,presov,2
2020-08-24,presov,1
2020-08-25,presov,0
2020-08-26,presov,3
2020-08-27,presov,3
2020-08-28,presov,2
2020-08-29,presov,2
2020-08-30,presov,2
2020-08-31,presov,2
2020-09-01,presov,2
2020-09-02,presov,6
2020-09-03,presov,4
2020-09-04,presov,8
2020-09-05,presov,0
2020-09-06,presov,3
2020-09-07,presov,1
2020-09-08,presov,9
2020-09-09,presov,5
2020-09-10,presov,4
2020-09-11,presov,10
2020-09-12,presov,0
2020-09-13,presov,2
2020-09-14,presov,13
2020-09-15,presov,5
2020-09-16,presov,2
2020-09-17,presov,2
2020-09-18,presov,6
2020-09-19,presov,0
2020-09-20,presov,1
2020-09-21,presov,3
2020-09-22,presov,9
2020-09-23,presov,9
2020-09-24,presov,10
2020-09-25,presov,9
2020-09-26,presov,1
2020-09-27,presov,0
2020-09-28,presov,12
2020-09-29,presov,11
2020-09-30,presov,17
2020-10-01,presov,11
2020-10-02,presov,21
2020-10-03,presov,16
2020-10-04,presov,5
2020-10-05,presov,24
2020-10-06,presov,50
2020-10-07,presov,65
2020-10-08,presov,74
2020-10-09,presov,80
2020-10-10,presov,64
2020-10-11,presov,14
2020-10-12,presov,55
2020-10-13,presov,42
2020-10-14,presov,86
2020-10-15,presov,80
2020-10-16,presov,82
2020-10-17,presov,84
2020-10-18,presov,26
2020-10-19,presov,34
2020-10-20,presov,99
2020-10-21,presov,93
2020-10-22,presov,144
2020-10-23,presov,160
2020-10-24,presov,121
2020-10-25,presov,16
2020-10-26,presov,57
2020-10-27,presov,146
2020-10-28,presov,195
2020-10-29,presov,130
2020-10-30,presov,133
2020-08-10,prievidza,4
2020-08-11,prievidza,0
2020-08-12,prievidza,2
2020-08-13,prievidza,0
2020-08-14,prievidza,1
2020-08-15,prievidza,4
2020-08-16,prievidza,0
2020-08-17,prievidza,0
2020-08-18,prievidza,1
2020-08-19,prievidza,2
2020-08-20,prievidza,3
2020-08-21,prievidza,0
2020-08-22,prievidza,0
2020-08-23,prievidza,0
2020-08-24,prievidza,1
2020-08-25,prievidza,0
2020-08-26,prievidza,3
2020-08-27,prievidza,2
2020-08-28,prievidza,1
2020-08-29,prievidza,0
2020-08-30,prievidza,0
2020-08-31,prievidza,0
2020-09-01,prievidza,0
2020-09-02,prievidza,0
2020-09-03,prievidza,2
2020-09-04,prievidza,4
2020-09-05,prievidza,0
2020-09-06,prievidza,0
2020-09-07,prievidza,2
2020-09-08,prievidza,3
2020-09-09,prievidza,3
2020-09-10,prievidza,1
2020-09-11,prievidza,3
2020-09-12,prievidza,1
2020-09-13,prievidza,0
2020-09-14,prievidza,3
2020-09-15,prievidza,2
2020-09-16,prievidza,5
2020-09-17,prievidza,7
2020-09-18,prievidza,10
2020-09-19,prievidza,12
2020-09-20,prievidza,5
2020-09-21,prievidza,1
2020-09-22,prievidza,2
2020-09-23,prievidza,9
2020-09-24,prievidza,14
2020-09-25,prievidza,46
2020-09-26,prievidza,10
2020-09-27,prievidza,3
2020-09-28,prievidza,0
2020-09-29,prievidza,21
2020-09-30,prievidza,31
2020-10-01,prievidza,38
2020-10-02,prievidza,53
2020-10-03,prievidza,20
2020-10-04,prievidza,16
2020-10-05,prievidza,2
2020-10-06,prievidza,9
2020-10-07,prievidza,15
2020-10-08,prievidza,57
2020-10-09,prievidza,69
2020-10-10,prievidza,60
2020-10-11,prievidza,12
2020-10-12,prievidza,5
2020-10-13,prievidza,52
2020-10-14,prievidza,58
2020-10-15,prievidza,38
2020-10-16,prievidza,103
2020-10-17,prievidza,57
2020-10-18,prievidza,8
2020-10-19,prievidza,10
2020-10-20,prievidza,71
2020-10-21,prievidza,61
2020-10-22,prievidza,76
2020-10-23,prievidza,102
2020-10-24,prievidza,130
2020-10-25,prievidza,33
2020-10-26,prievidza,26
2020-10-27,prievidza,157
2020-10-28,prievidza,121
2020-10-29,prievidza,119
2020-10-30,prievidza,93
2020-08-10,puchov,0
2020-08-11,puchov,0
2020-08-12,puchov,0
2020-08-13,puchov,0
2020-08-14,puchov,0
2020-08-15,puchov,0
2020-08-16,puchov,0
2020-08-17,puchov,0
2020-08-18,puchov,0
2020-08-19,puchov,1
2020-08-20,puchov,1
2020-08-21,puchov,1
2020-08-22,puchov,0
2020-08-23,puchov,0
2020-08-24,puchov,0
2020-08-25,puchov,1
2020-08-26,puchov,0
2020-08-27,puchov,2
2020-08-28,puchov,1
2020-08-29,puchov,0
2020-08-30,puchov,0
2020-08-31,puchov,1
2020-09-01,puchov,0
2020-09-02,puchov,1
2020-09-03,puchov,0
2020-09-04,puchov,0
2020-09-05,puchov,1
2020-09-06,puchov,1
2020-09-07,puchov,3
2020-09-08,puchov,0
2020-09-09,puchov,3
2020-09-10,puchov,0
2020-09-11,puchov,6
2020-09-12,puchov,0
2020-09-13,puchov,5
2020-09-14,puchov,0
2020-09-15,puchov,0
2020-09-16,puchov,1
2020-09-17,puchov,1
2020-09-18,puchov,2
2020-09-19,puchov,0
2020-09-20,puchov,1
2020-09-21,puchov,1
2020-09-22,puchov,0
2020-09-23,puchov,0
2020-09-24,puchov,1
2020-09-25,puchov,2
2020-09-26,puchov,0
2020-09-27,puchov,0
2020-09-28,puchov,0
2020-09-29,puchov,0
2020-09-30,puchov,2
2020-10-01,puchov,2
2020-10-02,puchov,3
2020-10-03,puchov,12
2020-10-04,puchov,0
2020-10-05,puchov,0
2020-10-06,puchov,4
2020-10-07,puchov,11
2020-10-08,puchov,6
2020-10-09,puchov,10
2020-10-10,puchov,39
2020-10-11,puchov,7
2020-10-12,puchov,2
2020-10-13,puchov,5
2020-10-14,puchov,12
2020-10-15,puchov,20
2020-10-16,puchov,9
2020-10-17,puchov,8
2020-10-18,puchov,4
2020-10-19,puchov,0
2020-10-20,puchov,24
2020-10-21,puchov,6
2020-10-22,puchov,17
2020-10-23,puchov,13
2020-10-24,puchov,25
2020-10-25,puchov,6
2020-10-26,puchov,8
2020-10-27,puchov,13
2020-10-28,puchov,9
2020-10-29,puchov,53
2020-10-30,puchov,19
2020-08-10,revuca,0
2020-08-11,revuca,0
2020-08-12,revuca,0
2020-08-13,revuca,0
2020-08-14,revuca,2
2020-08-15,revuca,0
2020-08-16,revuca,0
2020-08-17,revuca,0
2020-08-18,revuca,0
2020-08-19,revuca,0
2020-08-20,revuca,0
2020-08-21,revuca,1
2020-08-22,revuca,0
2020-08-23,revuca,0
2020-08-24,revuca,0
2020-08-25,revuca,1
2020-08-26,revuca,0
2020-08-27,revuca,0
2020-08-28,revuca,0
2020-08-29,revuca,0
2020-08-30,revuca,0
2020-08-31,revuca,0
2020-09-01,revuca,0
2020-09-02,revuca,0
2020-09-03,revuca,0
2020-09-04,revuca,0
2020-09-05,revuca,0
2020-09-06,revuca,0
2020-09-07,revuca,0
2020-09-08,revuca,0
2020-09-09,revuca,0
2020-09-10,revuca,0
2020-09-11,revuca,0
2020-09-12,revuca,0
2020-09-13,revuca,0
2020-09-14,revuca,0
2020-09-15,revuca,0
2020-09-16,revuca,0
2020-09-17,revuca,0
2020-09-18,revuca,2
2020-09-19,revuca,0
2020-09-20,revuca,0
2020-09-21,revuca,0
2020-09-22,revuca,2
2020-09-23,revuca,1
2020-09-24,revuca,1
2020-09-25,revuca,2
2020-09-26,revuca,0
2020-09-27,revuca,1
2020-09-28,revuca,0
2020-09-29,revuca,0
2020-09-30,revuca,0
2020-10-01,revuca,0
2020-10-02,revuca,2
2020-10-03,revuca,0
2020-10-04,revuca,1
2020-10-05,revuca,0
2020-10-06,revuca,0
2020-10-07,revuca,0
2020-10-08,revuca,2
2020-10-09,revuca,2
2020-10-10,revuca,2
2020-10-11,revuca,0
2020-10-12,revuca,0
2020-10-13,revuca,1
2020-10-14,revuca,8
2020-10-15,revuca,1
2020-10-16,revuca,1
2020-10-17,revuca,1
2020-10-18,revuca,1
2020-10-19,revuca,0
2020-10-20,revuca,2
2020-10-21,revuca,5
2020-10-22,revuca,1
2020-10-23,revuca,2
2020-10-24,revuca,3
2020-10-25,revuca,4
2020-10-26,revuca,2
2020-10-27,revuca,25
2020-10-28,revuca,3
2020-10-29,revuca,8
2020-10-30,revuca,12
2020-08-10,rimavska,0
2020-08-11,rimavska,0
2020-08-12,rimavska,0
2020-08-13,rimavska,0
2020-08-14,rimavska,0
2020-08-15,rimavska,0
2020-08-16,rimavska,0
2020-08-17,rimavska,0
2020-08-18,rimavska,0
2020-08-19,rimavska,0
2020-08-20,rimavska,0
2020-08-21,rimavska,1
2020-08-22,rimavska,0
2020-08-23,rimavska,0
2020-08-24,rimavska,0
2020-08-25,rimavska,0
2020-08-26,rimavska,0
2020-08-27,rimavska,1
2020-08-28,rimavska,0
2020-08-29,rimavska,1
2020-08-30,rimavska,0
2020-08-31,rimavska,0
2020-09-01,rimavska,0
2020-09-02,rimavska,0
2020-09-03,rimavska,0
2020-09-04,rimavska,0
2020-09-05,rimavska,0
2020-09-06,rimavska,0
2020-09-07,rimavska,0
2020-09-08,rimavska,1
2020-09-09,rimavska,0
2020-09-10,rimavska,2
2020-09-11,rimavska,0
2020-09-12,rimavska,0
2020-09-13,rimavska,0
2020-09-14,rimavska,0
2020-09-15,rimavska,0
2020-09-16,rimavska,0
2020-09-17,rimavska,0
2020-09-18,rimavska,1
2020-09-19,rimavska,0
2020-09-20,rimavska,0
2020-09-21,rimavska,0
2020-09-22,rimavska,0
2020-09-23,rimavska,1
2020-09-24,rimavska,1
2020-09-25,rimavska,0
2020-09-26,rimavska,0
2020-09-27,rimavska,0
2020-09-28,rimavska,0
2020-09-29,rimavska,0
2020-09-30,rimavska,0
2020-10-01,rimavska,0
2020-10-02,rimavska,2
2020-10-03,rimavska,2
2020-10-04,rimavska,1
2020-10-05,rimavska,0
2020-10-06,rimavska,3
2020-10-07,rimavska,2
2020-10-08,rimavska,18
2020-10-09,rimavska,3
2020-10-10,rimavska,1
2020-10-11,rimavska,0
2020-10-12,rimavska,0
2020-10-13,rimavska,4
2020-10-14,rimavska,2
2020-10-15,rimavska,1
2020-10-16,rimavska,3
2020-10-17,rimavska,1
2020-10-18,rimavska,0
2020-10-19,rimavska,3
2020-10-20,rimavska,3
2020-10-21,rimavska,3
2020-10-22,rimavska,21
